id,Emotion,Sentence,Confidence
159,Hài quá,Sao cũng click vào đường link mà ko lúc nào thấy find x9 giảm giá 16 17 tr như a dương nói,0.2927055088358203
160,Hài quá,a có thể gắn giỏ hàng con samsung tab s10 fe được không ạ,0.30087509958518255
161,Hài quá,Dạo gần đây mới để ý mua đồ công nghệ trên các gian hàng chính hãng nổi tiếng của shoppe giá rẻ hơn nhiều thật. Trc hơi sợ mua đồ đắt tiền trên shoppe nhưng nếu đúng gian hàng các hãng nổi tiếng thì cũng yên tâm.,0.3180205508070387
162,Hài quá,Em mới mua 17prm không muốn dùng ốp giờ có lên dán ppf k a,0.35637915030179
163,Hài quá,Không có cho iPhone hả anh dương chúc anh sức khoẻ,0.36797209216649235
164,Hài quá,Có nên bán 14T pro mua iPhone 15 pro ko anh dương xin a tư vấn ạ,0.31665847811402703
165,Hài quá,S25 5g giờ mua mới 14tr5 thì chấp nhận được ko hả anh?,0.3078164582808202
166,Hài quá,"Em chào anh, em đang định mua đt cho mẹ ngân sách 12-13tr, em đang phân vân các dòng Samsung S25 FE và S24+. Giá hì S24+ hơn nhưng bù lại 512GB, mà hỗ trợ lâu dài ko bằng S25 FE, nhưng S25 FE thì em thấy cấu hình ko bằng. Theo a nên chọn con nào hay có lựa chọn nào tốt hơn k ạ. Em cản ơn anh, chúc anh và GĐ nhiều mạnh khỏe ạ.",0.30523945130583546
167,Thật kinh tởm,Mua đt cũ a365g còn thời gian bảo hành tại thế giới  di động có an toàn ko a,0.3012265548837935
168,Hài quá,Máy mới REDMI15 mở hộp đã dán kính cường lực chưa anh ơi,0.38121928920930603
169,Hài quá,h đố a dương tìm được con iPhone se2016 đấy để review đấy,0.2871810017342129
170,Hài quá,"Cái 17 air kia mua làm loz gì 17 thường còn ngon hơn ,mỏng mà bóp pin pé tẹo mỏng làm cc gì với giờ đa số xài đt đều bọc ốp ko nó trơn dễ rớt máy vl",0.3500100651331043
171,Hài quá,Link chỗ nào anh,0.3418517403018326
172,Hài quá,Link chỗ nào nhỉ,0.3377374369683405
173,Hài quá,Bình luận đầu tiên 😅,0.2902974260808006
174,Hài quá,Giáng sinh này Oneway tung ưu đãi cực KHỦNG với chương trình “MỪNG GIÁNG SINH - RINH SIÊU SALE” giảm giá 120 sản phẩm lên tới 5 triệu đồng: https://onewaymobile.vn/sale-mung-giang-sinh,0.3028404577193609
175,Hài quá,Oppo reno thì sao    A phân tích nhé,0.282454451508869
176,Hài quá,"Thích mấy vid như này,nhưng chỉ có cuối năm mới đc hùng tổng hợp toàn cảnh..kk😂",0.30290753396148445
177,Hài quá,"oppo find x9 series màn và loa kém , kênh này review ko chân thực ,",0.2962288207793479
178,Hài quá,"Mình chỉ quan tâm về độ mượt & ổn định của phần mềm, tìm mãi mới ra 1 kênh thật sự nói sâu về vấn đề này. Tìm các video khác toàn so sánh camera chứ không cho 1 cái nhìn sâu về phần mềm như những videos kênh của b. Cảm ơn b khá nhiều, mém chốt on ultra 25 khi mà điện thoại trung bây giờ xịn quá =]]",0.27847392069803595
179,Hài quá,anh làm oppo k12 plus đi anh thông báo vs hiệu năng thanks,0.31682111405745433
180,Hài quá,cho em hỏi máy tầm trung chụp ảnh đẹp cho bố mẹ được không ạ,0.37599963862763364
181,Hài quá,"không rớ được honor magic v5 .
 vì giá tới 45 triệu khi mới ra mắt bán .
Giờ không biết con dt này hạ giá chưa .",0.2968506055725107
182,Thật kinh tởm,Ai xài honor 400 pro 9 hãng r xin ý kiến với,0.27212625299847254
183,Hài quá,Samsung màn hay bị sọc và dùng thì chán lắm. Thằng xiao mì vẫn dùng bền nhất,0.29690197897931897
184,Hài quá,Anh review dòng nào bền bền đi,0.3708624847742836
185,Hài quá,"Honor dùng lâu có bền không anh em, thấy hoàn thiện tốt",0.292525916763118
186,Hài quá,V5 gập mở đầm tay ko anh Hùng,0.39831666378519015
187,Hài quá,"Đa số là điện thoại Trung Quốc nhỉ, honor, huawei dùng sướng thật",0.36366534318993077
188,Hài quá,toàn mấy con xịn xò,0.46905674915967965
189,Hài quá,Nhìn con v5 mỏng ko khác gì điện thoại thành,0.31332555447210886
190,Hài quá,Trước xài v3 giờ lên v5 thấy nhẹ và mỏng hơn rõ,0.3356350778739372
191,Sợ quá,Anh review kĩ v5 đi,0.30182002927052776
192,Hài quá,"Magic OS trên v5 xài mượt, ít lỗi vặt",0.33268328317580526
193,Hài quá,"Mình dùng v5 gần 1 tháng rồi, pin máy gập vậy là quá ổn",0.38557169741767117
194,Hài quá,"v5 có mấy tính năng AI hay lắm, cam chụp cũng đẹp, con này cải thiện nhiều nhất so với mấy con gập ra mắt năm nay",0.3185886431079013
195,Hài quá,"Ngoại hình fold 7 sang hơn mà dùng thấy thích v5 hơn, t dùng cả 2 con rồi",0.35062079954256953
196,Hài quá,"v5 dùng thích lắm, pin trâu mang đi làm đủ cả ngày",0.3808536477960954
197,Hài quá,Review thêm v5 với nubivia đi anh Hùng,0.3545793464241149
198,Hài quá,Đang tính chuyển từ fold 6 qua v5 đây,0.32359146368307085
199,Hài quá,A làm clip review v5 sau mấy tháng dùng đi anh,0.31150703908539246
200,Hài quá,Đang dùng v5 với iqoo i18 trong list đi,0.30132484293866246
201,Thật kinh tởm,con ss athanhhoa 5g bnh tiền v 🐺🐺💥💥,0.3293888822568106
202,Thật kinh tởm,cần 1 con máy toàn diện và chơi game không quá nặng ví dụ như liên quân thì con oppo find x9 đc khong anh,0.3085644662451098
203,Hài quá,"Ngân sách dưới 4m cũng đang tính múc tecno spark 40 pro , ai dùng rồi xin feedback đáng mua không có máy nào phân khúc này ổn hơn không",0.3191084391671047
204,Hài quá,Học sinh nên mua oppo k13 turbo pro k và nó có miss tb  k ạ,0.36937412141276116
205,Sợ quá,Mới lấy poco x7 pro 12/256...... xài ổn ko thấy QC.... mượt... pin xai😢 bình thường mỗi ngày 5 ván liên quân... thì vô tư 1 ngày lướt mạng ko hết pin dc,0.27368466141829406
206,Hài quá,poco x7 pro hay x6 pro tốt hơn cho hssv ạ,0.3227726623306941
207,Hài quá,"mua 15T hối hận thật sự , 5g sài nóng, wi-fi chập chờm , màn xấu , pin hẹo , đem trả luoonn, hên đc back tiền 100% , hay do máy mình nhận nó lỗi , chán xiaomi năm nay",0.2893889686083243
208,Thật kinh tởm,Giàu ko phải chọn mua tất,0.335590853393793
209,Thật kinh tởm,Nhìn ô này giống HUY hoàng bên Liên quân vậy😂,0.3157757112629533
210,Hài quá,"ko mê nổi cụm camera mấy máy TQ luôn á, nó xấu đau đớn mà còn lệch nữa, mỗi honor magic 8 thấy đỡ đỡ xíu",0.39914101376046734
211,Hài quá,mua a56 6tr quá ngon,0.35035935193791257
212,Sợ quá,Em đang cần tìm con màn hình đẹp phần mềm dùng lâu dài.chủ yếu xem phim slướt web.tầm khoảng 7 củ trở lại.mà ko biết chọn con nào.xin các bác tư vấn,0.3133692196820115
213,Hài quá,Xin link ốp lưng nha,0.43438736539434164
214,Hài quá,tầm giá 3tr5 meizu lucky 08 ngon nhất chưa anh e cần hiệu năng,0.34459232395158407
215,Hài quá,10tr đổ lại có máy nào chơi lq max setting cỡ 3 năm ko ad(hàng xt cũng được),0.2856938259163708
216,Hài quá,Mọi người nghĩ sao về redmi tubo 4 giá gần 6tr ở thời điểm hiện tại?,0.28153328641672515
217,Hài quá,may con samsung bo qua cho nhanh review vo van,0.3165610313028032
218,Hài quá,Xiaomi 15t thì sao anh,0.28381377547086023
219,Hài quá,"10tr thì giữa 2 con nubia z60s pro và redmi K90 thì con nào hơn vậy anh (em cần 1 con dùng cỡ 5 năm, có chơi game và chụp ảnh)",0.3169308537412144
220,Hài quá,Poco X7 Pro bữa săn sale lazada 12 - 13/12 áp xu thì bản 12/256 có thể áp dc là còn 6m,0.3954721688917562
221,Hài quá,"Dùng 3 năm cấp 3 thì tầm 4tr5 đổ lại thì con nào dc ạ ( game và học, full tiếng việt)",0.33792125336425
222,Hài quá,Chào ah tầm 7tr con nào chiến game ngon vậy ah em cảm ơn ạ,0.3816992996223123
223,Hài quá,20 triệu mua Iphone 14 pro max like new 1TB được không anh,0.3493824027830979
224,Hài quá,"Tôi Không Có Tiền Khi Xem Video Này... 
Buồn Wéeeee :(",0.2520265814522173
225,Hài quá,con redmi note 14 pro + quay chụp ổn không mn,0.33388976952926364
226,Hài quá,Anh em sửa chữa tại Hoàng Hà Care thì cứ nói là xem qua kênh Dương Dê là được giảm giá nha: https://hoanghamobile.com/tin-tuc/hoang-ha-care-dich-vu-sua-chua-dien-thoai-may-tinh-bang-voi-gia-tot-nhat-thi-truong/?gad_source=1&gad_campaignid=23371110852&gbraid=0AAAAADfCGpYjOwBAjLuL7cbFUQxTJ5iB1&gclid=Cj0KCQiA1czLBhDhARIsAIEc7uhcdBsw6MslHJE2dl0_FaVwecODSbMkowj_dLCyOtrmD8ovufR-H_waAoqhEALw_wcB,0.30011065477834115
227,Hài quá,Oppo Reno 15f với iPhone 12prm cùng tầm với giá tiền thì nên chọn con nào ạ. e xin c.on,0.2959295625337478
228,Hài quá,"anh dương ơi hiện tại em có  7 triệu muốn mua 1 chiếc điện thoại để học cấp 3 nên cần cấu hình dùng trong 3-5 năm , lâu lâu chơi vài  tựa game nhẹ  với lướt tiktok và cần bộ nhớ nhiều chút để phục  vụ học tập ,pin đủ dùng 1 ngày ạ quan trọng là ph em chỉ cho mua trực tiếp tại TGDD thoi ạ ,mong anh giúp em , chúc anh và gia đình nhiều sức khỏe",0.30227385093050774
229,Hài quá,Vậy sao không lên tý tiền mua Oppo fine x8,0.35942177742252757
230,Hài quá,Hỏi làm cái gì. nhức đầu lắm. có  tiền thì. Android. Không tiền thì. iphone cho nó Bền. mà nhanh nữa. Mọi người hiểu chớ...,0.3158255488590481
231,Sợ quá,e có tầm 13tr đang phân vân giữa ip14pro với vivo x200pro mini nhu cầu quay và chụp đẹp theo a nên chọn máy nào ạ.chúc a và gd sức khoẻ,0.28872080379318116
232,Thật kinh tởm,Cảm nhận cá nhân mỗi người riêng cá nhân mình thì iPhone mà chơi 😂,0.3341989332213074
233,Sợ quá,"Anh Dương ơi. Nhu cầu cần mua máy về để vừa làm máy chính (nghe, gọi, xem youtube...) vừa quay tiktok, thời trang, mỹ phẩm đơn giản (có macro càng tốt) và tiện edit trực tiếp luôn... thì nên mua máy gì ạ. Em dùng làm nghề, quay phụ cho máy ảnh nên không quan trọng ngoại hình vì đằng nào cũng bào liên tục. Giá rẻ để hồi vốn nhanh thì càng tốt ạ. Thấy mọi người bảo quay thì nên dùng Iphone nên em đang tìm hiểu dòng 12 và 14 (Pro, Pro Max 256gb). Ngoài ra thì không biết còn loại nào phù hợp không ạ, mong anh tư vấn. Em cảm ơn anh. Chúc anh và gia đình sức khoẻ.",0.28482950537817825
234,Hài quá,Anh Dương ơi tư vấn giúp em điện thoại phụ pin trâu giá rẻ chỉ cần dùng được app ngân hàng và phát wifi thôi với ạ,0.33904522584509644
235,Hài quá,"Chú Dương ơi, cho con hỏi là dưới 12 triệu thì nên mua loại tablet nào ạ. Nhu cầu của con là học bài, có cây bút để ghi chép với cả RAM 12gb để tiện học bài ạ. Màn hình ổn áp chút để xem phim giải trí nữa ạ. Mong chú tư vấn giúp con, chúc chú và gia đình nhiều sức khỏe ạ :3333",0.3141044102603353
236,Hài quá,"e có mức kinh tế khoảng 25tr thì nên mua iPhone 16 pro hay Oppo find x9 hay samsung s25 vậy a?, e k chơi game nhiều, chỉ quan tâm camera, pin trâu, dùng mượt lâu dài, hàng cũ mới đều đc miễn là hàng chính hãng ạ.",0.30688332295605575
237,Hài quá,Bỏ ra 16 triệu mua con Xiaomi 14t pro lúc vào áp ngân hàng chỉ muốn đập,0.36797189607343134
238,Sợ quá,"Dạ em chào anh Dương, chúc anh và mn nhiều sức khoẻ, anh Dương tư vấn giúp em, em đang dùng 15 pro max định đổi sang s25U mà bù nhiều quá, anh cho em hỏi vs nhu cầu chơi game phổ thông các tác vụ bình thường ko hay chụp nhiều thì em nên bù đổi s25 ko hay mua những con android làm máy phụ ạ, nếu được a tư vấn giúp em, em cảm ơn ❤",0.2978343752047848
239,Hài quá,"chào a ạ. e muốn mua điện thoại chính hãng làm máy phụ chỉ chơi game thôi. e muốn chơi liên quân bật max setting 120FPS mà vẫn ổn định, màn hình amoled/oled ạ . Tài chính dưới 6tr ạ. E cảm ơn a ạ.",0.28038560126335577
240,Hài quá,"mình hỏi xíu, mình cần 1 máy phụ chủ yếu là chụp hình, pin trâu loanh quanh dưới 5tr, con nào hợp lý nhỉ",0.34610168695383564
241,Thật kinh tởm,Tôi mới phát hiện ra là chip 9500s và 9400 plus đều có cùng mã là mp6991 bạn có thể phân tích sao lại như thế được ko,0.31869870608541045
242,Sợ quá,Nghe cái pin trâu thì chọn iphone sao đc 😅 sao so đc với mấy con oppo,0.3094261565968735
243,Hài quá,Bây h mua pixel 9 pro xl làm máy chính thì có ổn với giá tiền ko vậy nhỉ,0.3156729307381091
244,Hài quá,Tính ra thì nên so ip với androi chứ ko riêng một hãng nào của androi,0.3084539917628182
245,Hài quá,15tr thì 14 pro hoặc 15 plus còn ip thì reno 14 pro hoặc find x8 nội địa hoặc find x7 ultra,0.2976765218029268
246,Hài quá,Vừa mua ip 17 24tr600 trong tgdd giảm dc 100k có ngon ko ạ 😊,0.31065015176425825
247,Hài quá,"dưới 20 tr thì mua Android, còn trên 20 thì mua Ip",0.3030950562645291
248,Sợ quá,"Em chào anh Dương ạ, em là fan kênh anh đã lâu và nay mạn phép muốn nhờ anh tư vấn giúp. Thời điểm hiện tại fold 6 cũ giá đang loanh quanh 18tr, theo anh 1 năm tiếp theo thì fold 7 có giá như fold 6 bây giờ không ạ. Em đang dùng s23u và tính 1 năm nữa sẽ đổi sang máy gập, theo anh thì fold 7 có phải sự lựa chọn tối ưu nếu giá tầm 18tr ko ạ (anh có thể gợi ý thêm nếu như có option tối ưu hơn ạ) và lại anh giúp em phân tích qua ưu và nhược khi chuyển từ máy phẳng sang máy gập đc ko ạ. Em chúc anh 1 ngày làm việc hiệu quả ạ.",0.3224004704106097
249,Hài quá,"Chúc anh Dương nhiều sức khỏe à. Em muốn hỏi trong tầm tiền 15-20 triệu thì mua iphone hoặc android nào ngon ạ, nhu cầu của em là hiệu năng, pin, bộ nhớ, sử dụng lâu dài làm máy chính, hàng mới càng tốt còn không thì mua hàng cũ vẫn chấp nhận được",0.29931323808900107
250,Hài quá,E chào a.a cho e hỏi thời điểm giờ nên mua 17prm hay chờ 18prm ra ạ.e đang dùng 15prm.nhu cầu e là quay video với chụp ảnh.e cảm ơn a,0.30526743587473026
251,Hài quá,Opp reno 15 săn shoppe có 11 củ 4 thôi,0.402566789276689
252,Hài quá,Anh tư vấn giúp em tầm giá 18m thì mua ip nào đc ạ em thích điện thoại nhỏ,0.339662815090595
253,Sợ quá,"A Dương tư vấn giúp e 1 con máy để quay video cho công trình xây dựng đẹp để e dựng video, e đang dùng 14promax rồi giờ muốn dùng thêm 1 con khác ạ, cảm ơn a nhiều, chúc a và gia đình sức khỏe!",0.32498400590681326
254,Hài quá,Em đang phân vân ip 15prm với 16pro em thì cũng k sài gì mấy chỉ dùng tác vụ cơ bản thì nên chọn máy nào thì ok ạ,0.3285815861761025
255,Thật kinh tởm,T chọn Xiaomi hoặc iphone 99%😂,0.2554369010225109
256,Hài quá,Redmi note15 5g và poco x8 pro con nào chụp ảnh đẹp hơn ạ,0.3659017252490965
257,Thật kinh tởm,"A tư vấn giúp em tầm 15 đến 18 triệu nên mua con nào nhất ,ưu tiên pin trâu, hiệu năng mạnh( cần máy phụ để giải trí nên máy nội địa là đk)",0.3036367403979506
258,Hài quá,"chỉ con gái mới thích ip va oppo và đặc biệt là gái giả trai

vì nhìn thiết kế nó cũng nữ tính, và thời trang


còn con trai, như tui và bạn bè tui toàn xiaomi, nubia, pova, ko... và ko còn ai chơi samsung gần như khai tử Samsung luôn vì nó đắt mà chất lượng như xịt",0.28602103407062274
259,Sợ quá,"A tư vấn giúp e
Tài chính e tầm 6 triệu
A tư vấn giúp e.chiếc dt.chỉ cần làm exel và đa nhiệm tốt.e k chơi game.chỉ cầb pin và hiệu năng.và camera ạ
Chúc kênh của a càng ngày càng lớn mạnh.và các ê kíp cùng gia đình a luôn dồi dào sức khỏe ạ",0.2772892509360146
